id,location,text
8.59E+17,South Africa,When you don't do conventional great things can happen. Check this out @PatriciaDeLille @ReclaimCT @CapeTalk  https://t.co/dNlGNO1Irs
8.59E+17,"Cape Town, South Africa",RT @equal_education: A session on Apartheid geography and spatial inequality. https://t.co/L88GMwTPB5
8.59E+17,"Cape Town, South Africa",RT @equal_education: A session on Apartheid geography and spatial inequality. https://t.co/L88GMwTPB5
8.55E+17,South Africa,What exactly is _ÑÉspatial apartheid_Ñé and why is it still relevant in 2017? @thedailyvox https://t.co/sYOOCSNhgf
8.55E+17,"Cape Town, South Africa",RT @UCTLawStudents: Donate to @ReclaimCT to reverse apartheid spatial planning: https://t.co/R0PiJdJx2b
8.55E+17,"Cape Town, South Africa",RT @TyronneMcC: Anti-eviction activist turned mayor wants to protect affordable housing from rising property prices @ReclaimCT https://t.co_Ñ_
8.55E+17,"Cape Town, South Africa",RT @SpheMakh: The @CityofCT + @WesternCapeGov refuse to desegregate CT. Support @ReclaimCT comrades taking a stand #OccpyItAlll https://t.c_Ñ_
8.55E+17,"Cape Town, South Africa",RT @ReclaimCT: They occupied the streets and then they occupied the institutions. Now they building a just city. https://t.co/0ZA26q9LYr
8.55E+17,"Cape Town, South Africa","Retweeted Reclaim The City (@ReclaimCT):They occupied the streets and then they occupied the institutions. Now... https://t.co/HBqkNjgfoL"
8.55E+17,"Parktown North, JHB","Ses'khona leader, and senior ANC Western Cape member, Andile Lili, wants Matthews Phosa to succeed Jacob Zuma as President."
8.55E+17,"Ebony Park, South Africa","RT @KayaNews: Ses'khona leader, and senior ANC Western Cape member, Andile Lili, wants Matthews Phosa to succeed Jacob Zuma as President."
8.55E+17,Cape Town / New Orleans ,RT @ReclaimCT: We need your support to sustain and build the occupations at Cissie Gool and Ahmed Kathrada Houses. Please donate to https:/_Ñ_
8.55E+17,"Johannesburg, South Africa","RT @KayaNews: Ses'khona leader, and senior ANC Western Cape member, Andile Lili, wants Matthews Phosa to succeed Jacob Zuma as President."
8.55E+17,Johannesburg,"RT @KayaNews: Ses'khona leader, and senior ANC Western Cape member, Andile Lili, wants Matthews Phosa to succeed Jacob Zuma as President."
8.55E+17,"Johannesburg, South Africa",RT @ReclaimCT: We need your support to sustain and build the occupations at Cissie Gool and Ahmed Kathrada Houses. Please donate to https:/_Ñ_
8.55E+17,Cape Town,Happy to support @ReclaimCT as they campaign to desegregate #CapeTown #occupyitall https://t.co/zdRedDACSL #thundafund
8.55E+17,"Cape Town, South Africa",RT @jared_za: Happy to support @ReclaimCT as they campaign to desegregate #CapeTown #occupyitall https://t.co/zdRedDACSL #thundafund
8.55E+17,"Cape Town, South Africa",Cissie Gool House this morning _ªÉç https://t.co/aRYhvVAPfG
8.55E+17,Johannesburg,RT @ReclaimCT: Cissie Gool House this morning _ªÉç https://t.co/aRYhvVAPfG
8.55E+17,"Cape Town, Toronto, Quito ",RT @ReclaimCT: They occupied the streets and then they occupied the institutions. Now they building a just city. https://t.co/0ZA26q9LYr
8.55E+17,South Africa,RT @ReclaimCT: They occupied the streets and then they occupied the institutions. Now they building a just city. https://t.co/0ZA26q9LYr
8.55E+17,Cape town ,RT @jared_za: Happy to support @ReclaimCT as they campaign to desegregate #CapeTown #occupyitall https://t.co/zdRedDACSL #thundafund
8.55E+17,South Africa.,RT @ReclaimCT: Cissie Gool House this morning _ªÉç https://t.co/aRYhvVAPfG
8.55E+17,"Centurion, South Africa",RT @ReclaimCT: We need your support to sustain and build the occupations at Cissie Gool and Ahmed Kathrada Houses. Please donate to https:/_Ñ_
8.55E+17,"Centurion, South Africa",RT @ReclaimCT: We need your support to sustain and build the occupations at Cissie Gool and Ahmed Kathrada Houses. Please donate to https:/_Ñ_
8.55E+17,"Cape Town, South Africa",Conradie Hospital - UrbX Cape Town: https://t.co/pIfBGeXWZd via @YouTube
8.55E+17,"Cape Town, South Africa",I added a video to a @YouTube playlist https://t.co/pIfBGeXWZd Conradie Hospital - UrbX Cape Town
8.55E+17,"Cape Town, South Africa",I added a video to a @YouTube playlist https://t.co/pIfBGeXWZd Conradie Hospital - UrbX Cape Town
8.55E+17,"New Haven, CT",RT @SWideology: What exactly is _ÑÉspatial apartheid_Ñé and why is it still relevant in 2017? #SWideology https://t.co/1iPVEbIe4M
8.55E+17,Cape Town | Nelson Mandela Bay,RT @ReclaimCT: They occupied the streets and then they occupied the institutions. Now they building a just city. https://t.co/0ZA26q9LYr
8.55E+17,Cape Town South Africa,RT @ReclaimCT: They occupied the streets and then they occupied the institutions. Now they building a just city. https://t.co/0ZA26q9LYr
8.55E+17,"Soweto, South Africa",RT @ReclaimCT: They occupied the streets and then they occupied the institutions. Now they building a just city. https://t.co/0ZA26q9LYr
8.55E+17,south africa,RT @TyronneMcC: Anti-eviction activist turned mayor wants to protect affordable housing from rising property prices @ReclaimCT https://t.co_Ñ_
8.55E+17,Cape Town | Nelson Mandela Bay,RT @TyronneMcC: Anti-eviction activist turned mayor wants to protect affordable housing from rising property prices @ReclaimCT https://t.co_Ñ_
8.55E+17,"Cape Town, South Africa","Tafelberg site sale in Sea Point shows DA doesn't occupy moral high ground, says UCT professor_Ñ_ https://t.co/mdcyIGFobs"
8.55E+17,"Cape Town, South Africa","Tafelberg site sale in Sea Point shows DA doesn't occupy moral high ground, says UCT professor_Ñ_ https://t.co/mdcyIGFobs"
8.55E+17,Cape Town South Africa,Watch @ReclaimCT protest #tweetthis @helenzille https://t.co/qCxp7giJwW  @AndiMakinana @Eusebius @RediTlhabi
8.55E+17,"Dutywa, EC l Stellenbosch l ZA","RT @thedailyvox: Two decades after the end of apartheid, Cape Town is still segregated along racial and economic lines.https://t.co/apUG8B_Ñ_"
8.55E+17,"Johannesburg, South Africa",RT @ZackieAchmat: Watch @ReclaimCT protest #tweetthis @helenzille https://t.co/qCxp7giJwW  @AndiMakinana @Eusebius @RediTlhabi
8.55E+17,South Africa,RT @ZackieAchmat: Watch @ReclaimCT protest #tweetthis @helenzille https://t.co/qCxp7giJwW  @AndiMakinana @Eusebius @RediTlhabi
8.55E+17,South Africa,RT @ZackieAchmat: Watch @ReclaimCT protest #tweetthis @helenzille https://t.co/qCxp7giJwW  @AndiMakinana @Eusebius @RediTlhabi
8.55E+17,Johannesburg,RT @ZackieAchmat: Watch @ReclaimCT protest #tweetthis @helenzille https://t.co/qCxp7giJwW  @AndiMakinana @Eusebius @RediTlhabi
8.55E+17,Cape Town South Africa,All-White audience for @helenzille Black workers &amp; #Black &amp; White @ReclaimCT protestors https://t.co/qCxp7giJwW https://t.co/ziXlXBPZZp
8.55E+17,Cape Town South Africa,All-White audience for @helenzille Black workers &amp; #Black &amp; White @ReclaimCT protestors https://t.co/qCxp7giJwW https://t.co/ziXlXBPZZp
8.55E+17,"Pretoria East, South Africa",RT @ZackieAchmat: All-White audience for @helenzille Black workers &amp; #Black &amp; White @ReclaimCT protestors https://t.co/qCxp7giJwW https://t_Ñ_
8.55E+17,Cape Town ~ Palestine,RT @ZackieAchmat: All-White audience for @helenzille Black workers &amp; #Black &amp; White @ReclaimCT protestors https://t.co/qCxp7giJwW https://t_Ñ_
8.55E+17,Cape Town South Africa,#UitmetZille #UitMetZuma - as @helenzille speaks to an all white audience @ReclaimCT protests_Ñ_ https://t.co/zRfUxwcamY
8.55E+17,South Africa,RT @ZackieAchmat: #UitmetZille #UitMetZuma - as @helenzille speaks to an all white audience @ReclaimCT protests https://t.co/qCxp7giJwW htt_Ñ_
8.55E+17,"Cape Town, South Africa",RT @ZackieAchmat: #UitmetZille #UitMetZuma - as @helenzille speaks to an all white audience @ReclaimCT protests https://t.co/qCxp7giJwW htt_Ñ_
8.55E+17,"Soweto, South Africa",RT @ZackieAchmat: #UitmetZille #UitMetZuma - as @helenzille speaks to an all white audience @ReclaimCT protests https://t.co/qCxp7giJwW htt_Ñ_
8.55E+17,"Paarl, South Africa ",RT @ZackieAchmat: #UitmetZille #UitMetZuma - as @helenzille speaks to an all white audience @ReclaimCT protests https://t.co/qCxp7giJwW htt_Ñ_
8.55E+17,"Centurion, Pretoria",RT @ZackieAchmat: #UitmetZille #UitMetZuma - as @helenzille speaks to an all white audience @ReclaimCT protests https://t.co/qCxp7giJwW htt_Ñ_
8.55E+17,"Pretoria, Cape Town, World",@ZackieAchmat @tshepo_motsitsi @helenzille @ReclaimCT @AshrafRSA @CapeTimesSA @CapeTalk @Powerfm987 @CapeArgus_Ñ_ https://t.co/lSJUJUW3UF
8.55E+17,"Cape Town, South Africa",RT @ZackieAchmat: #UitmetZille #UitMetZuma - as @helenzille speaks to an all white audience @ReclaimCT protests https://t.co/qCxp7giJwW htt_Ñ_
8.55E+17,"Cape Town, South Africa",RT @ZackieAchmat: #UitmetZille #UitMetZuma - as @helenzille speaks to an all white audience @ReclaimCT protests https://t.co/qCxp7giJwW htt_Ñ_
8.55E+17,"Cape Town, South Africa","""If liberty means anything at all, it means telling people things they don't want to hear"" - @helenzille tonight_Ñ_ https://t.co/z5T2uhzNiI"
8.55E+17,Cape Town,RT @ReclaimCT: [DRONE FOOTAGE] The desolation at Wolwerivier that the City of Cape Town doesn't want you to see! @PatriciaDeLille @bretther_Ñ_
8.55E+17,JHB/CT,"RT @ReclaimCT: ""If liberty means anything at all, it means telling people things they don't want to hear"" - @helenzille tonight @ReclaimCT_Ñ_"
8.55E+17,"Cape Town, South Africa","RT @ReclaimCT: ""If liberty means anything at all, it means telling people things they don't want to hear"" - @helenzille tonight @ReclaimCT_Ñ_"
8.55E+17,"cape town, south africa",RT @ReclaimCT: [DRONE FOOTAGE] The desolation at Wolwerivier that the City of Cape Town doesn't want you to see! @PatriciaDeLille @bretther_Ñ_
8.55E+17,South Africa,"RT @ReclaimCT: ""If liberty means anything at all, it means telling people things they don't want to hear"" - @helenzille tonight @ReclaimCT_Ñ_"
8.55E+17,"Cape Town, South Africa",Tonight @ReclaimCT came for supper with @helenzille We done with the lies and excuses on Tafelberg. Read our demand_Ñ_ https://t.co/D2rFXJRrC2
8.55E+17,South Africa,RT @ReclaimCT: Tonight @ReclaimCT came for supper with @helenzille We done with the lies and excuses on Tafelberg. Read our demands https:/_Ñ_
8.55E+17,South Africa,RT @ReclaimCT: Tonight @ReclaimCT came for supper with @helenzille We done with the lies and excuses on Tafelberg. Read our demands https:/_Ñ_
8.55E+17,South Africa,RT @ReclaimCT: Tonight @ReclaimCT came for supper with @helenzille We done with the lies and excuses on Tafelberg. Read our demands https:/_Ñ_
8.55E+17,South Africa,RT @ReclaimCT: Tonight @ReclaimCT came for supper with @helenzille We done with the lies and excuses on Tafelberg. Read our demands https:/_Ñ_
8.55E+17,South Africa.,RT @ReclaimCT: Tonight @ReclaimCT came for supper with @helenzille We done with the lies and excuses on Tafelberg. Read our demands https:/_Ñ_
8.55E+17,"Johannesburg, South Africa",Thanks to my top interactors! @nikkiviljoen @crazynellz @ReclaimCT @ddctalent via #SocialJukebox https://t.co/s3fUgXuq9k
8.55E+17,Pretoria,South African redlining @ hypervisible  What exactly is _ÑÉspatial apartheid_Ñé &amp; why is it still relevant in 2017? https://t.co/gJ6k5wEGXE
8.55E+17,Pretoria,South African redlining @ hypervisible  What exactly is _ÑÉspatial apartheid_Ñé &amp; why is it still relevant in 2017? https://t.co/gJ6k5wEGXE
8.57E+17,South Africa,RT @DangerBox442: #DjSbuBreakFast Ses'khona ma Afrika mahle....
8.57E+17,South Africa,RT @DangerBox442: #DjSbuBreakFast Ses'khona ma Afrika mahle....
8.57E+17,South Africa,RT @DangerBox442: #DjSbuBreakFast Ses'khona ma Afrika mahle....
8.57E+17,South Africa,RT @DangerBox442: #DjSbuBreakFast Ses'khona ma Afrika mahle....
8.57E+17,South Africa,RT @DangerBox442: #DjSbuBreakFast Ses'khona ma Afrika mahle....
8.57E+17,South Africa,RT @DangerBox442: #DjSbuBreakFast Ses'khona ma Afrika mahle....
8.57E+17,"Cape Town, South Africa",Canada contributes R25m to help end spatial apartheid https://t.co/8TalqRvVSF
8.57E+17,"Cape Town, South Africa",Canada contributes R25m to help end spatial apartheid https://t.co/8TalqRvVSF
8.57E+17,south africa,"RT @UniteBehind: Our movement consists of @equal_education, @NdifunaUkwazi, @r2kcampaign, @SAFCEI, SA First Forum, @sjcoalition, @SonkeToge_Ñ_"
8.57E+17,south africa,"RT @UniteBehind: Our movement consists of @equal_education, @NdifunaUkwazi, @r2kcampaign, @SAFCEI, SA First Forum, @sjcoalition, @SonkeToge_Ñ_"
8.57E+17,south africa,"RT @UniteBehind: Our movement consists of @equal_education, @NdifunaUkwazi, @r2kcampaign, @SAFCEI, SA First Forum, @sjcoalition, @SonkeToge_Ñ_"
8.57E+17,south africa,"RT @UniteBehind: Our movement consists of @equal_education, @NdifunaUkwazi, @r2kcampaign, @SAFCEI, SA First Forum, @sjcoalition, @SonkeToge_Ñ_"
8.58E+17,"Cape Town, South Africa",@o_siame @_maditla One must read the auguries. This gathering directly opposite occupied Cissie Gool house.
8.58E+17,"Cape Town, South Africa",@o_siame @_maditla One must read the auguries. This gathering directly opposite occupied Cissie Gool house.
8.58E+17,"Khayelitsha, South Africa.",".@TshepoTMotsepe @UniteBehind The #UniteBehind @UniteBehind movement includes EE, @sjcoalition, @NdifunaUkwazi,_Ñ_ https://t.co/MvLfDCA5M9"
8.58E+17,"Khayelitsha, South Africa.",".@TshepoTMotsepe @UniteBehind The #UniteBehind @UniteBehind movement includes EE, @sjcoalition, @NdifunaUkwazi,_Ñ_ https://t.co/MvLfDCA5M9"
8.58E+17,South Africa,"RT @equal_education: .@TshepoTMotsepe @UniteBehind The #UniteBehind @UniteBehind movement includes EE, @sjcoalition, @NdifunaUkwazi, @SAFCE_Ñ_"
8.58E+17,South Africa,"RT @equal_education: .@TshepoTMotsepe @UniteBehind The #UniteBehind @UniteBehind movement includes EE, @sjcoalition, @NdifunaUkwazi, @SAFCE_Ñ_"
8.58E+17,South Africa,"RT @equal_education: .@TshepoTMotsepe @UniteBehind The #UniteBehind @UniteBehind movement includes EE, @sjcoalition, @NdifunaUkwazi, @SAFCE_Ñ_"
8.58E+17,South Africa,"RT @equal_education: .@TshepoTMotsepe @UniteBehind The #UniteBehind @UniteBehind movement includes EE, @sjcoalition, @NdifunaUkwazi, @SAFCE_Ñ_"
8.58E+17,"Khayelitsha, South Africa.",.@TshepoTMotsepe @UniteBehind @sjcoalition @NdifunaUkwazi @SAFCEI @TAC @SonkeTogether @SA1st_org Our struggle is fo_Ñ_ https://t.co/7lwImlTpBR
8.58E+17,"Khayelitsha, South Africa.",.@TshepoTMotsepe @UniteBehind @sjcoalition @NdifunaUkwazi @SAFCEI @TAC @SonkeTogether @SA1st_org Our struggle is fo_Ñ_ https://t.co/7lwImlTpBR
8.58E+17,South Africa,RT @equal_education: .@TshepoTMotsepe @UniteBehind @sjcoalition @NdifunaUkwazi @SAFCEI @TAC @SonkeTogether @SA1st_org Our struggle is for a_Ñ_
8.58E+17,South Africa,RT @equal_education: .@TshepoTMotsepe @UniteBehind @sjcoalition @NdifunaUkwazi @SAFCEI @TAC @SonkeTogether @SA1st_org Our struggle is for a_Ñ_
8.58E+17,cape town,"RT @equal_education: .@TshepoTMotsepe @UniteBehind The #UniteBehind @UniteBehind movement includes EE, @sjcoalition, @NdifunaUkwazi, @SAFCE_Ñ_"
8.58E+17,cape town,"RT @equal_education: .@TshepoTMotsepe @UniteBehind The #UniteBehind @UniteBehind movement includes EE, @sjcoalition, @NdifunaUkwazi, @SAFCE_Ñ_"
8.58E+17,South Africa,RT @equal_education: .@TshepoTMotsepe @UniteBehind @sjcoalition @NdifunaUkwazi @SAFCEI @TAC @SonkeTogether @SA1st_org Our struggle is for a_Ñ_
8.58E+17,South Africa,RT @equal_education: .@TshepoTMotsepe @UniteBehind @sjcoalition @NdifunaUkwazi @SAFCEI @TAC @SonkeTogether @SA1st_org Our struggle is for a_Ñ_
8.58E+17,"Khayelitsha, South Africa.",.@TshepoTMotsepe @UniteBehind @sjcoalition @NdifunaUkwazi @SAFCEI @TAC @SonkeTogether @SA1st_org Government must be_Ñ_ https://t.co/GyDSD9Yu3w
8.58E+17,"Khayelitsha, South Africa.",.@TshepoTMotsepe @UniteBehind @sjcoalition @NdifunaUkwazi @SAFCEI @TAC @SonkeTogether @SA1st_org Government must be_Ñ_ https://t.co/GyDSD9Yu3w
8.58E+17,South Africa,RT @equal_education: .@TshepoTMotsepe @UniteBehind @sjcoalition @NdifunaUkwazi @SAFCEI @TAC @SonkeTogether @SA1st_org Government must be el_Ñ_
8.58E+17,South Africa,RT @equal_education: .@TshepoTMotsepe @UniteBehind @sjcoalition @NdifunaUkwazi @SAFCEI @TAC @SonkeTogether @SA1st_org Government must be el_Ñ_
8.58E+17,"Khayelitsha, South Africa.",.@UniteBehind @sjcoalition @NdifunaUkwazi @SAFCEI @TAC @SonkeTogether @SA1st_org General Secretary of @sjcoalition_Ñ_ https://t.co/ju7R6o9Wbk
8.58E+17,"Khayelitsha, South Africa.",.@UniteBehind @sjcoalition @NdifunaUkwazi @SAFCEI @TAC @SonkeTogether @SA1st_org General Secretary of @sjcoalition_Ñ_ https://t.co/ju7R6o9Wbk
8.58E+17,South Africa,RT @equal_education: .@UniteBehind @sjcoalition @NdifunaUkwazi @SAFCEI @TAC @SonkeTogether @SA1st_org General Secretary of @sjcoalition @Ml_Ñ_
8.58E+17,South Africa,RT @equal_education: .@UniteBehind @sjcoalition @NdifunaUkwazi @SAFCEI @TAC @SonkeTogether @SA1st_org General Secretary of @sjcoalition @Ml_Ñ_
8.58E+17,South Africa,RT @equal_education: .@UniteBehind @sjcoalition @NdifunaUkwazi @SAFCEI @TAC @SonkeTogether @SA1st_org General Secretary of @sjcoalition @Ml_Ñ_
8.58E+17,South Africa,RT @equal_education: .@UniteBehind @sjcoalition @NdifunaUkwazi @SAFCEI @TAC @SonkeTogether @SA1st_org General Secretary of @sjcoalition @Ml_Ñ_
8.58E+17,South Africa,RT @equal_education: .@TshepoTMotsepe @UniteBehind @sjcoalition @NdifunaUkwazi @SAFCEI @TAC @SonkeTogether @SA1st_org Government must be el_Ñ_
8.58E+17,South Africa,RT @equal_education: .@TshepoTMotsepe @UniteBehind @sjcoalition @NdifunaUkwazi @SAFCEI @TAC @SonkeTogether @SA1st_org Government must be el_Ñ_
8.58E+17,South Africa,RT @equal_education: .@UniteBehind @sjcoalition @NdifunaUkwazi @SAFCEI @TAC @SonkeTogether @SA1st_org General Secretary of @sjcoalition @Ml_Ñ_
8.58E+17,South Africa,RT @equal_education: .@UniteBehind @sjcoalition @NdifunaUkwazi @SAFCEI @TAC @SonkeTogether @SA1st_org General Secretary of @sjcoalition @Ml_Ñ_
8.58E+17,"Khayelitsha, South Africa.",.@UniteBehind @sjcoalition @NdifunaUkwazi @SAFCEI @TAC @SonkeTogether @SA1st_org @Mlungwana_P EE GS @TshepoTMotsepe_Ñ_ https://t.co/Najc70sqvs
8.58E+17,"Khayelitsha, South Africa.",.@UniteBehind @sjcoalition @NdifunaUkwazi @SAFCEI @TAC @SonkeTogether @SA1st_org @Mlungwana_P EE GS @TshepoTMotsepe_Ñ_ https://t.co/Najc70sqvs
8.58E+17,South Africa,RT @equal_education: .@UniteBehind @sjcoalition @NdifunaUkwazi @SAFCEI @TAC @SonkeTogether @SA1st_org @Mlungwana_P EE GS @TshepoTMotsepe no_Ñ_
8.58E+17,South Africa,RT @equal_education: .@UniteBehind @sjcoalition @NdifunaUkwazi @SAFCEI @TAC @SonkeTogether @SA1st_org @Mlungwana_P EE GS @TshepoTMotsepe no_Ñ_
8.58E+17,South Africa,RT @equal_education: .@UniteBehind @sjcoalition @NdifunaUkwazi @SAFCEI @TAC @SonkeTogether @SA1st_org @Mlungwana_P EE GS @TshepoTMotsepe no_Ñ_
8.58E+17,South Africa,RT @equal_education: .@UniteBehind @sjcoalition @NdifunaUkwazi @SAFCEI @TAC @SonkeTogether @SA1st_org @Mlungwana_P EE GS @TshepoTMotsepe no_Ñ_
8.58E+17,South Africa,RT @equal_education: .@UniteBehind @sjcoalition @NdifunaUkwazi @SAFCEI @TAC @SonkeTogether @SA1st_org @Mlungwana_P EE GS @TshepoTMotsepe no_Ñ_
8.58E+17,South Africa,RT @equal_education: .@UniteBehind @sjcoalition @NdifunaUkwazi @SAFCEI @TAC @SonkeTogether @SA1st_org @Mlungwana_P EE GS @TshepoTMotsepe no_Ñ_
8.58E+17,Southern Africa,RT @equal_education: .@TshepoTMotsepe @UniteBehind @sjcoalition @NdifunaUkwazi @SAFCEI @TAC @SonkeTogether @SA1st_org Government must be el_Ñ_
8.58E+17,Southern Africa,RT @equal_education: .@TshepoTMotsepe @UniteBehind @sjcoalition @NdifunaUkwazi @SAFCEI @TAC @SonkeTogether @SA1st_org Government must be el_Ñ_
8.58E+17,Southern Africa,RT @equal_education: .@TshepoTMotsepe @UniteBehind @sjcoalition @NdifunaUkwazi @SAFCEI @TAC @SonkeTogether @SA1st_org Government must be el_Ñ_
8.58E+17,Southern Africa,RT @equal_education: .@TshepoTMotsepe @UniteBehind @sjcoalition @NdifunaUkwazi @SAFCEI @TAC @SonkeTogether @SA1st_org Government must be el_Ñ_
8.58E+17,Southern Africa,RT @equal_education: .@TshepoTMotsepe @UniteBehind @sjcoalition @NdifunaUkwazi @SAFCEI @TAC @SonkeTogether @SA1st_org Government must be el_Ñ_
8.58E+17,Southern Africa,RT @equal_education: .@TshepoTMotsepe @UniteBehind @sjcoalition @NdifunaUkwazi @SAFCEI @TAC @SonkeTogether @SA1st_org Government must be el_Ñ_
8.58E+17,South Africa,"The #UniteBehind movement includes @equal_education, @NdifunaUkwazi, @SAFCEI @SA1st_org , @sjcoalition, @SonkeTogether and @TAC"
8.58E+17,South Africa,"The #UniteBehind movement includes @equal_education, @NdifunaUkwazi, @SAFCEI @SA1st_org , @sjcoalition, @SonkeTogether and @TAC"
8.58E+17,South Africa,"RT @UniteBehind: The #UniteBehind movement includes @equal_education, @NdifunaUkwazi, @SAFCEI @SA1st_org , @sjcoalition, @SonkeTogether and_Ñ_"
8.58E+17,South Africa,"RT @UniteBehind: The #UniteBehind movement includes @equal_education, @NdifunaUkwazi, @SAFCEI @SA1st_org , @sjcoalition, @SonkeTogether and_Ñ_"
8.58E+17,Cape Town RSA,@mrskabenga @EbrahimFakir 31 million? Wouldn't be enough to build social housing anywhere. Might about cover partia_Ñ_ https://t.co/NTYCtaa4C9
8.58E+17,Cape Town RSA,@mrskabenga @EbrahimFakir 31 million? Wouldn't be enough to build social housing anywhere. Might about cover partia_Ñ_ https://t.co/NTYCtaa4C9
8.58E+17,South Africa,"RT @UniteBehind: The #UniteBehind movement includes @equal_education, @NdifunaUkwazi, @SAFCEI @SA1st_org , @sjcoalition, @SonkeTogether and_Ñ_"
8.58E+17,South Africa,"RT @UniteBehind: The #UniteBehind movement includes @equal_education, @NdifunaUkwazi, @SAFCEI @SA1st_org , @sjcoalition, @SonkeTogether and_Ñ_"
8.58E+17,South Africa,RT @Daniel_Linde: @UniteBehind mobilising today in Khayelitsha @isivivanacentre #UniteBehind @equal_education @NdifunaUkwazi @sjcoalition @_Ñ_
8.58E+17,South Africa,RT @Daniel_Linde: @UniteBehind mobilising today in Khayelitsha @isivivanacentre #UniteBehind @equal_education @NdifunaUkwazi @sjcoalition @_Ñ_
8.58E+17,South Africa,RT @Daniel_Linde: @UniteBehind mobilising today in Khayelitsha @isivivanacentre #UniteBehind @equal_education @NdifunaUkwazi @sjcoalition @_Ñ_
8.58E+17,South Africa,RT @Daniel_Linde: @UniteBehind mobilising today in Khayelitsha @isivivanacentre #UniteBehind @equal_education @NdifunaUkwazi @sjcoalition @_Ñ_
8.58E+17,University of Cape Town,RT @equal_education: .@TshepoTMotsepe @UniteBehind @sjcoalition @NdifunaUkwazi @SAFCEI @TAC @SonkeTogether @SA1st_org Our struggle is for a_Ñ_
8.58E+17,University of Cape Town,RT @equal_education: .@TshepoTMotsepe @UniteBehind @sjcoalition @NdifunaUkwazi @SAFCEI @TAC @SonkeTogether @SA1st_org Our struggle is for a_Ñ_
8.58E+17,University of Cape Town,RT @equal_education: .@TshepoTMotsepe @UniteBehind @sjcoalition @NdifunaUkwazi @SAFCEI @TAC @SonkeTogether @SA1st_org Our struggle is for a_Ñ_
8.58E+17,"Cape Town, South Africa",RT @Daniel_Linde: @UniteBehind mobilising today in Khayelitsha @isivivanacentre #UniteBehind @equal_education @NdifunaUkwazi @sjcoalition @_Ñ_
8.58E+17,South Africa,RT @Daniel_Linde: @UniteBehind mobilising today in Khayelitsha @isivivanacentre #UniteBehind @equal_education @NdifunaUkwazi @sjcoalition @_Ñ_
8.58E+17,"Khayelitsha, South Africa.",RT @Daniel_Linde: @UniteBehind mobilising today in Khayelitsha @isivivanacentre #UniteBehind @equal_education @NdifunaUkwazi @sjcoalition @_Ñ_
8.58E+17,"Khayelitsha, South Africa.",RT @Daniel_Linde: @UniteBehind mobilising today in Khayelitsha @isivivanacentre #UniteBehind @equal_education @NdifunaUkwazi @sjcoalition @_Ñ_
8.58E+17,Cape Town,Khayelitsha meeting calls for Zuma_Ñés dismissal. https://t.co/duH6CNSDN8 @NdifunaUkwazi @sjcoalition @tac
8.58E+17,South Africa,RT @GroundUp_News: Khayelitsha meeting calls for Zuma_Ñés dismissal. https://t.co/duH6CNSDN8 @NdifunaUkwazi @sjcoalition @tac
8.58E+17,"Khayelitsha, South Africa.",RT @GroundUp_News: Khayelitsha meeting calls for Zuma_Ñés dismissal. https://t.co/duH6CNSDN8 @NdifunaUkwazi @sjcoalition @tac
8.58E+17,"Khayelitsha, South Africa.","Article on today's mass meeting of the #UniteBehind movement, comprised of organisations including EE, @sjcoalition_Ñ_ https://t.co/dnHap7s8Yr"
8.58E+17,"Khayelitsha, South Africa.","Article on today's mass meeting of the #UniteBehind movement, comprised of organisations including EE, @sjcoalition_Ñ_ https://t.co/dnHap7s8Yr"
8.58E+17,Eastern Cape,@equal_education @sjcoalition @NdifunaUkwazi It's such a pity that the objectives of what was EE have been hijacked_Ñ_ https://t.co/kPKAjVNgIh
8.58E+17,Eastern Cape,@equal_education @sjcoalition @NdifunaUkwazi It's such a pity that the objectives of what was EE have been hijacked_Ñ_ https://t.co/kPKAjVNgIh
8.58E+17,"DC, Cape Town, Nairobi",Budgeting for decent sanitation in #SouthAfrica.n townships: https://t.co/4LhCBkmOet @sjcoalition @SAN_SouthAfrica @NdifunaUkwazi @pf4wash
8.58E+17,"Cape Town, South Africa",RT @GroundUp_News: Khayelitsha meeting calls for Zuma_Ñés dismissal. https://t.co/duH6CNSDN8 @NdifunaUkwazi @sjcoalition @tac
8.58E+17,South Africa,RT @Daniel_Linde: @UniteBehind mobilising today in Khayelitsha @isivivanacentre #UniteBehind @equal_education @NdifunaUkwazi @sjcoalition @_Ñ_
8.58E+17,South Africa,RT @Daniel_Linde: @UniteBehind mobilising today in Khayelitsha @isivivanacentre #UniteBehind @equal_education @NdifunaUkwazi @sjcoalition @_Ñ_
8.58E+17,"Cape Town, South Africa",RT @Daniel_Linde: @UniteBehind mobilising today in Khayelitsha @isivivanacentre #UniteBehind @equal_education @NdifunaUkwazi @sjcoalition @_Ñ_
8.57E+17,"Cape Town, South Africa",[CLOSES MAY 1ST] For those who are interested Cc @FilmandMediaUCT @RuthHallPLAAS @ReclaimCT https://t.co/04rf7DNWSG
8.57E+17,"Cape Town, South Africa",[CLOSES MAY 1ST] For those who are interested Cc @FilmandMediaUCT @RuthHallPLAAS @ReclaimCT https://t.co/04rf7DNWSG
8.57E+17,CPT SA Defending the underdog_É¥,RT @LorikaElliott: Another fabrication! It seems @ReclaimCT has become a serial distorter of the truth. This tweet simply underscores the p_Ñ_
